Date,Open,High,Low,Close,Adj Close,Volume,7_day_MA,30_day_MA,Daily_Return,Volatility,RSI,EMA_7,EMA_30,Middle_Band,Upper_Band,Lower_Band
1999-04-28,0.038021,0.038021,0.036328,0.0375,0.034396,120096000,0.0373325714285714,0.0408766999999999,-0.0068855932203391,0.0462693896881405,32.68994042050322,0.0375376631121471,0.04037185610235652,0.040208249999999994,0.04581409848265863,0.034602401517341355
1999-04-29,0.03763,0.03776,0.036719,0.0375,0.034396,48144000,0.0371465714285714,0.0406900666666666,0.0,0.0462397763756191,33.9973371569029,0.03752824733411033,0.04018657506349481,0.03988275,0.04531236880507471,0.034453131194925296
1999-04-30,0.037891,0.039583,0.03763,0.038021,0.034874,99312000,0.0369419999999999,0.0405034333333333,0.0138933333333333,0.0462620768299613,39.28453857127181,0.037651435500582746,0.04004686054326934,0.0396484,0.04496806142175468,0.03432873857824532
1999-05-03,0.038411,0.038411,0.03724,0.038281,0.035112,33840000,0.0370164285714285,0.0403211333333333,0.0068383261881592,0.046286215839012,44.18507711546479,0.03780882662543706,0.039932934056606806,0.039492150000000004,0.04477791305401195,0.03420638694598806
1999-05-04,0.038281,0.038281,0.035417,0.036198,0.033202,96048000,0.0370535714285714,0.0401128,-0.0544134165774143,0.0469835404073464,41.909065235809095,0.0374061199690778,0.03969197056908379,0.039283799999999994,0.04475011782541235,0.03381748217458764
1999-05-05,0.036458,0.036979,0.034375,0.036979,0.033918,144576000,0.0374627142857142,0.0400173,0.0215757776672742,0.0459358942156921,41.0432788764689,0.03729933997680834,0.039516940209788055,0.03894525,0.04407526146505334,0.03381523853494666
1999-05-06,0.036719,0.0375,0.035156,0.036263,0.033261,35616000,0.0372488571428571,0.0399066333333333,-0.0193623407880149,0.0460440829942565,34.74701939616823,0.037040254982606255,0.03930700858335012,0.03853185,0.04306434564228893,0.03399935435771107
1999-05-07,0.035156,0.036719,0.035156,0.036458,0.03344,25008000,0.0371,0.0397851,0.0053773819044204,0.0459781142606261,39.741317050751746,0.03689469123695469,0.0391232015779727,0.03816725,0.0420604236681692,0.0342740763318308
1999-05-10,0.036198,0.03724,0.036198,0.036458,0.03344,19680000,0.0369511428571428,0.0395463666666666,0.0,0.0427434408280591,41.889273356401375,0.03678551842771602,0.03895125308907124,0.0378938,0.041426656998014594,0.0343609430019854
1999-05-11,0.038021,0.039583,0.03724,0.038411,0.035232,171744000,0.0370068571428571,0.0393293333333333,0.0535684897690493,0.043622350228644,46.69248349415947,0.037191888820787014,0.03891639805106665,0.03780265,0.0411715453851061,0.034433754614893904
1999-05-12,0.038802,0.039714,0.038281,0.039583,0.036307,168480000,0.0371928571428571,0.0392772333333333,0.0305120928900575,0.0413551832019643,55.98450528527344,0.03778966661559026,0.03895940462841719,0.037828650000000005,0.041246176361504565,0.034411123638495446
1999-05-13,0.039583,0.040625,0.039453,0.039583,0.036307,69936000,0.0376764285714285,0.0391296666666666,0.0,0.039183048756613,63.59161757028861,0.03823799996169269,0.03899963658787414,0.037802600000000006,0.04115441065914179,0.03445078934085822
1999-05-14,0.039583,0.039583,0.036979,0.0375,0.034396,28464000,0.0377508571428571,0.0389560666666666,-0.0526236010408509,0.0399445020620884,62.382032335942625,0.03805349997126952,0.03890288584026936,0.037607299999999996,0.040498620885539606,0.03471597911446039
1999-05-17,0.036979,0.039323,0.036849,0.039323,0.036068,35760000,0.038188,0.0388866333333333,0.0486133333333334,0.0407096858434845,56.596606735882474,0.03837087497845214,0.038929989979606824,0.037594300000000004,0.04045034084446684,0.03473825915553317
1999-05-18,0.039714,0.041667,0.038542,0.041146,0.03774,151536000,0.0388577142857142,0.0389126666666666,0.0463596368537497,0.0413317004712002,63.59433258762118,0.039064656233839104,0.03907295836801929,0.0377115,0.040943801477601516,0.03447919852239849
1999-05-19,0.042969,0.044531,0.038672,0.039323,0.036068,451728000,0.039267,0.0387651,-0.0443056433189132,0.0390826549506184,55.9837195562266,0.03912924217537933,0.03908909008621159,0.037705,0.040923047332091095,0.03448695266790891
1999-05-20,0.039583,0.039583,0.034766,0.036198,0.033202,178176000,0.0389508571428571,0.0384873333333333,-0.0794700302621874,0.0412846901716707,44.88983573470876,0.0383964316315345,0.038902568145165684,0.0376269,0.040914395216726504,0.03433940478327349
1999-05-21,0.035677,0.035677,0.034375,0.035417,0.032485,303504000,0.0383557142857142,0.0382095666666666,-0.0215757776672745,0.0413299397089548,42.19958601154809,0.037651573723650876,0.03867769278096145,0.037600850000000005,0.0409523279316468,0.03424937206835321
1999-05-24,0.035677,0.036458,0.034766,0.035286,0.032365,162624000,0.0377418571428571,0.0379882,-0.0036987887172826,0.0407840563925898,47.220529074728745,0.03706018029273815,0.03845887389186716,0.037659399999999996,0.04078796916345571,0.034530830836544284
1999-05-25,0.035417,0.035938,0.035156,0.035547,0.032605,130080000,0.0374628571428571,0.0378319666666666,0.0073967012412856,0.0402819003845923,45.49288681858242,0.036681885219553616,0.038271011060133794,0.037548750000000006,0.04081580996110775,0.03428169003889226
1999-05-26,0.035417,0.03724,0.035417,0.035417,0.032485,104736000,0.0369048571428571,0.0377104333333333,-0.0036571299969055,0.0399875127246327,47.235294117647065,0.03636566391466521,0.03808688131431871,0.0374446,0.040848159152602294,0.03404104084739771
1999-05-27,0.035677,0.035677,0.035156,0.035156,0.032246,82320000,0.0360491428571428,0.0375455,-0.007369342406189,0.0396132223770687,45.76337368215542,0.03606324793599891,0.0378977921972659,0.0373274,0.04088104674961542,0.03377375325038457
1999-05-28,0.035677,0.035677,0.035156,0.035547,0.032605,88656000,0.0355097142857142,0.0373502,0.0111218568665378,0.03913139452006,47.10922129847054,0.03593418595199918,0.03774612818453907,0.0372037,0.04082723808488765,0.03358016191511235
1999-06-01,0.035417,0.035677,0.034896,0.035677,0.032724,98544000,0.0354352857142857,0.0372199999999999,0.0036571299969054,0.038425729328217,40.18946461891777,0.03586988946399938,0.03761263604360107,0.037073499999999995,0.04072110428947977,0.03342589571052022
1999-06-02,0.035677,0.035677,0.034375,0.034375,0.03153,130128000,0.0352864285714285,0.0370724333333333,-0.0364940998402331,0.0388012515975846,31.484641638225284,0.035496167097999534,0.03740375629885262,0.036982350000000004,0.040808797206097626,0.03315590279390238
1999-06-03,0.035286,0.035547,0.034896,0.035286,0.032365,41568000,0.0352864285714285,0.0369335333333333,0.0265018181818179,0.0390148528613356,35.65275459098497,0.03544362532349965,0.037267126860216965,0.0368977,0.04079864040483893,0.03299675959516107
1999-06-04,0.035547,0.035677,0.035286,0.035547,0.032605,78912000,0.0352864285714285,0.0368597666666666,0.0073967012412856,0.0383143312663592,42.57583821181482,0.035469468992624736,0.03715615093375135,0.036861899999999996,0.04080032767985821,0.03292347232014178
1999-06-07,0.035742,0.036458,0.035677,0.035938,0.032963,125136000,0.0353608571428571,0.0368597666666666,0.0109995217599232,0.0373252721944582,35.56010579302108,0.03558660174446855,0.03707756055092869,0.0368359,0.04079237891837914,0.032879421081620855
1999-06-08,0.036068,0.0375,0.035938,0.036849,0.033799,153312000,0.0356027142857142,0.0369509,0.0253492125326952,0.036282799364359,30.123045610139698,0.035902201308351415,0.03706281470893329,0.03685545,0.040807928634717,0.032902971365282994
1999-06-09,0.036979,0.038281,0.036979,0.0375,0.034396,95184000,0.0358817142857142,0.0369422333333333,0.0176666938044451,0.0307266651743097,40.54166234305283,0.03630165098126356,0.037091020211582754,0.0368099,0.040707514055587785,0.032912285944412215
1999-06-10,0.0375,0.03776,0.03724,0.03763,0.034515,36096000,0.0361607142857142,0.0369465666666666,0.0034666666666667,0.0307020906875301,60.77988557663351,0.03663373823594767,0.03712579310115806,0.03671225,0.04041007006194541,0.03301442993805459
1999-06-11,0.03763,0.03776,0.035547,0.036849,0.033799,61008000,0.0365141428571428,0.0369248666666666,-0.0207547169811319,0.0309484017101665,60.779885576633575,0.03668755367696075,0.037107935481728506,0.03657555,0.0400199857860483,0.0331311142139517
1999-06-14,0.036914,0.036979,0.035156,0.035417,0.032485,51648000,0.0365328571428571,0.0368380666666666,-0.0388612988140791,0.0316165860925902,50.82462545637668,0.03636991525772056,0.03699884287000409,0.0364714,0.03992409813029564,0.03301870186970436
1999-06-15,0.035417,0.035677,0.034896,0.035417,0.032485,49296000,0.0365142857142857,0.0367425999999999,0.0,0.0315762413338508,49.15386618068207,0.03613168644329042,0.03689678849129415,0.0362761,0.03948275872340988,0.03306944127659012
1999-06-16,0.035938,0.0375,0.035417,0.036458,0.03344,64416000,0.0365885714285714,0.0367512666666666,0.0293926645396278,0.0304765709936855,56.05725590596999,0.03621326483246781,0.03686847955637195,0.036041699999999996,0.03829235745716076,0.03379104254283923
1999-06-17,0.036198,0.036719,0.035417,0.035417,0.032485,74928000,0.0363839999999999,0.0366992,-0.0285534039168358,0.0306657697262543,51.39229702336497,0.03601419862435086,0.03677483571402538,0.0358464,0.037495732164687684,0.03419706783531232
1999-06-18,0.035677,0.035677,0.034115,0.034115,0.031291,158736000,0.0359004285714285,0.0366275999999999,-0.0367620069458168,0.0311855989270757,43.037728510307254,0.03553939896826314,0.036603233409894714,0.035742249999999996,0.03755324494317632,0.03393125505682367
1999-06-21,0.035156,0.035938,0.034212,0.035938,0.032963,83472000,0.0356587142857142,0.0366102666666666,0.0534369045874247,0.0327493481255025,51.08958837772396,0.03563904922619736,0.036560315125385386,0.035768299999999996,0.03757457830227316,0.03396202169772683
1999-06-22,0.035938,0.035938,0.034505,0.035286,0.032365,193056000,0.0354354285714285,0.0365712,-0.0181423562802603,0.0329172612892525,54.0213648803743,0.03555078691964802,0.03647810124632826,0.0357683,0.03757457830227317,0.03396202169772684
1999-06-23,0.034896,0.035938,0.034505,0.035938,0.032963,210912000,0.0355098571428571,0.0364887666666666,0.0184775831774641,0.0315213445846401,52.945428261655216,0.03564759018973601,0.03644325600462967,0.035787849999999996,0.037592506348682976,0.033983193651317016
1999-06-24,0.036198,0.036198,0.034896,0.035156,0.032246,115200000,0.0354725714285714,0.0363412,-0.0217596972563859,0.0311197627692512,48.31305548364827,0.03552469264230201,0.036360207230137435,0.0357748,0.03759446018805702,0.03395513981194299
1999-06-25,0.034896,0.036068,0.034896,0.035677,0.032724,73536000,0.035361,0.0362109999999999,0.0148196609398112,0.0312939290305315,48.88642375629321,0.0355627694817265,0.03631612934432212,0.035800849999999995,0.037597988342213055,0.034003711657786935
1999-06-28,0.036849,0.036849,0.035417,0.036198,0.033202,109152000,0.0354725714285714,0.0361676,0.0146032457886033,0.0299964932371941,47.12684261629447,0.035721577111294874,0.03630850809630134,0.0358334,0.03763475637784412,0.03403204362215588
1999-06-29,0.036719,0.037109,0.036198,0.036589,0.03356,92688000,0.035826,0.0360764666666666,0.010801701751478,0.0286138617135404,45.88490378534648,0.03593843283347116,0.03632660434815287,0.035879,0.037709621752301574,0.03404837824769843
1999-06-30,0.03776,0.039844,0.036979,0.039844,0.036546,269232000,0.036384,0.0360330666666666,0.0889611631911229,0.0319582154450178,57.79907002958998,0.03691482462510337,0.03655353309988495,0.036152449999999996,0.038575227742483474,0.03372967225751652
1999-07-01,0.039844,0.039844,0.035677,0.03776,0.034634,88992000,0.0367374285714285,0.0359809666666666,-0.05230398554362,0.0323663452315678,52.93927857004582,0.03712611846882753,0.03663136967408592,0.03627615,0.038764406398617876,0.033787893601382124
1999-07-02,0.038281,0.040495,0.0375,0.040495,0.037143,224880000,0.0373884285714285,0.0361242,0.0724311440677967,0.0315125749403218,65.11309523809527,0.03796833885162065,0.03688063614672554,0.03652355,0.039616909439355905,0.0334301905606441
1999-07-06,0.040885,0.040885,0.040104,0.040625,0.037262,198096000,0.0381697142857142,0.0362978,0.0032102728731941,0.0311356511702668,65.38098050797403,0.03863250413871549,0.037122208008227124,0.036757899999999996,0.04033657278544194,0.03317922721455805
1999-07-07,0.040885,0.040885,0.039844,0.039844,0.036546,63120000,0.038765,0.0364497333333333,-0.0192246153846155,0.0314137807646504,60.15596880623876,0.03893537810403661,0.03729780749156731,0.03690765,0.04074376597843439,0.03307153402156561
1999-07-08,0.040104,0.041406,0.038802,0.040755,0.037382,186048000,0.039416,0.0366233333333333,0.0228641702640297,0.0315889477527057,66.13663845223702,0.03939028357802746,0.03752085216953071,0.037070399999999996,0.041271188266880095,0.0328696117331199
1999-07-09,0.040625,0.044531,0.040625,0.044206,0.040547,211728000,0.0405041428571428,0.0369163,0.0846767267819899,0.0347125214014414,76.99716410722887,0.04059421268352059,0.03795215202956099,0.0373992,0.042676019241291364,0.03212238075870864
1999-07-12,0.046875,0.048177,0.045052,0.046224,0.042398,401040000,0.0414155714285714,0.0372852333333333,0.0456499117766817,0.035249257185875,77.2346960389748,0.04200165951264044,0.038485819640557056,0.03786795,0.04444450716921852,0.03129139283078147
1999-07-13,0.046745,0.047005,0.044271,0.046354,0.042517,138864000,0.0426432857142857,0.0376454666666666,0.0028123918310833,0.0352707810585013,80.1383291580438,0.04308974463448033,0.038993444179875957,0.0384148,0.04589062398486154,0.03093897601513846
1999-07-14,0.046354,0.047396,0.044271,0.044531,0.040845,137952000,0.0432198571428571,0.0379406,-0.0393277818526988,0.0363713053559992,71.99610914862029,0.04345005847586024,0.03935070584569041,0.038870499999999995,0.046680555367416075,0.031060444632583915
1999-07-15,0.044922,0.046354,0.044792,0.044792,0.041084,137040000,0.0438151428571428,0.0382878333333333,0.0058610855359186,0.035391684062821,75.34188933305282,0.043785543856895176,0.03970175708145232,0.0392872,0.04743719917597668,0.03113720082402333
1999-07-16,0.045573,0.046094,0.044792,0.045703,0.04192,103872000,0.0446521428571428,0.0386350666666666,0.0203384532952313,0.0353071123114454,75.83754252138955,0.04426490789267138,0.04008893404393927,0.0398015,0.04821703404503583,0.031385965954964165
1999-07-19,0.045833,0.045964,0.044271,0.044531,0.040845,43632000,0.0451915714285714,0.0389345333333333,-0.0256438308207338,0.0358776589792054,70.7774397845709,0.044331430919503534,0.04037551894433029,0.0403223,0.048543043956601445,0.03210155604339855
1999-07-20,0.044531,0.044531,0.042188,0.04375,0.040129,178752000,0.0451264285714285,0.0391949333333333,-0.0175383440749141,0.0361765701625913,67.51455265861173,0.04418607318962765,0.04059322739953479,0.0407129,0.04879776138018713,0.03262803861981288
1999-07-21,0.043229,0.043229,0.041146,0.042448,0.038934,112080000,0.0445869999999999,0.0393815666666666,-0.0297599999999998,0.0366195744165074,57.041644131963224,0.04375155489222074,0.0407128901479519,0.041071,0.048768959921132844,0.03337304007886716
1999-07-22,0.042188,0.042188,0.040104,0.040495,0.037143,213264000,0.04375,0.0394814,-0.0460092348284959,0.0377108582876519,57.448662781197235,0.042937416169165556,0.04069883271905178,0.04129885,0.04861752204736222,0.033980177952637775
1999-07-23,0.040365,0.041667,0.040365,0.040495,0.037143,80256000,0.0431734285714285,0.0395769,0.0,0.0377154468985618,50.0,0.04232681212687417,0.04068568222104844,0.0415658,0.04830781883243003,0.03482378116756997
1999-07-26,0.041536,0.041536,0.040625,0.040625,0.037262,60528000,0.0425781428571428,0.0397027666666666,0.0032102728731941,0.0374450871750752,50.0,0.041901359095155626,0.04068176723904532,0.0418132,0.04798432783686632,0.035642072163133684
1999-07-27,0.040625,0.040885,0.040104,0.040755,0.037382,98592000,0.0418712857142857,0.0398807,0.0031999999999998,0.0365650288367593,53.04214252320845,0.04161476932136672,0.04068649193330046,0.042041049999999996,0.04765014774056014,0.036431952259439855
1999-07-28,0.040625,0.041927,0.040495,0.041406,0.037979,244224000,0.0414248571428571,0.0400803333333333,0.0159735001840264,0.0366011108916731,52.21232923265139,0.041562576991025044,0.04073291180857141,0.0422819,0.047286375003749825,0.03727742499625017
1999-07-29,0.040625,0.041927,0.040365,0.041797,0.038337,388800000,0.0411458571428571,0.0402583,0.0094430758827224,0.0363390382430377,39.66360593838495,0.041621182743268786,0.04080156265963132,0.04237955,0.04725837036972043,0.037500729630279575
1999-07-30,0.041797,0.042969,0.041667,0.041927,0.038457,452304000,0.0410714285714285,0.0404753,0.0031102710720865,0.0357806712162573,27.99795186891957,0.04169763705745159,0.04087417152030027,0.0425879,0.046966317974325156,0.03820948202567484
1999-08-02,0.041927,0.042448,0.041667,0.042318,0.038815,313344000,0.0413318571428571,0.0407487333333333,0.0093257328213323,0.0348476184220555,29.87233193696389,0.04185272779308869,0.04096732174479703,0.04267905,0.04694856329532375,0.038409536704676256
1999-08-03,0.042318,0.042318,0.040885,0.041276,0.037859,255216000,0.0414434285714285,0.0409266666666666,-0.0246230918285363,0.0342300236688074,32.39588967009193,0.04170854584481652,0.04098723647093916,0.0427116,0.046924731621864765,0.03849846837813524
1999-08-04,0.041536,0.041667,0.041146,0.041276,0.037859,89952000,0.0415364285714285,0.0411263333333333,0.0,0.0339629739663147,30.43187889581479,0.04160040938361239,0.041005866376039854,0.0427832,0.04683678988915659,0.03872961011084341
1999-08-05,0.041276,0.041927,0.040625,0.041927,0.038457,240576000,0.0417038571428571,0.0413259666666666,0.0157718771198758,0.0339316868536843,28.358551123337904,0.04168205703770929,0.04106529435177922,0.0428418,0.04680480952095207,0.03887879047904793
1999-08-06,0.041797,0.042057,0.041667,0.041927,0.038457,183984000,0.0417782857142857,0.0415516666666666,0.0,0.0335550380062008,32.75953389830505,0.04174329277828197,0.041120888264567654,0.04272785,0.04665660999052586,0.03879909000947414
1999-08-09,0.042057,0.042448,0.041667,0.041927,0.038457,31056000,0.0417968571428571,0.04176,0.0,0.0335362137824904,36.53817752178407,0.04178921958371147,0.04117289547330522,0.042513,0.04609106392811576,0.038934936071884245
1999-08-10,0.042188,0.044531,0.041927,0.042708,0.039173,212064000,0.0419084285714285,0.041977,0.0186276146635819,0.033580135152022,52.080000000000034,0.042018914687783605,0.04127193447502747,0.0423307,0.045423378968143795,0.0392380210318562
1999-08-11,0.04349,0.046094,0.042969,0.045573,0.041801,197712000,0.0423734285714285,0.0422764666666666,0.0670834504074178,0.035378146558457,85.45099134320022,0.042907436015837706,0.04154942257341279,0.042382800000000005,0.04566108746050178,0.03910451253949823
1999-08-12,0.045833,0.048958,0.045573,0.047786,0.043831,239616000,0.0433034285714285,0.0425411999999999,0.0485594540627125,0.0328673775664672,88.88533333333332,0.04412707701187828,0.041951782407386166,0.0425325,0.04647928216699163,0.03858571783300837
1999-08-13,0.047396,0.048307,0.046875,0.047266,0.043354,84672000,0.0441591428571428,0.0428580666666666,-0.0108818482400703,0.0311321933504226,84.00409626216077,0.044911807758908705,0.04229463515529674,0.04261065000000001,0.04687119057726544,0.03835010942273458
1999-08-16,0.047656,0.047656,0.04388,0.045443,0.041682,223440000,0.0446614285714285,0.043023,-0.0385689501967588,0.0297735275774744,70.45732239483328,0.04504460581918153,0.042497755467858236,0.04265624999999999,0.047021564331239524,0.03829093566876046
1999-08-17,0.045573,0.046354,0.044401,0.045573,0.041801,193536000,0.0451822857142857,0.0431879333333333,0.0028607266245628,0.0297740255291909,69.05001371491267,0.04517670436438615,0.04269615834089964,0.042747400000000005,0.04728173285988242,0.03821306714011759
1999-08-18,0.045052,0.047135,0.044141,0.046615,0.042757,279888000,0.045852,0.0434136333333333,0.0228644153336403,0.0296205066739871,70.78874697963407,0.04553627827328961,0.042948986835035154,0.04295575,0.047804218531945115,0.038107281468054886
1999-08-19,0.04987,0.059115,0.048177,0.05651,0.051833,1966992000,0.0478237142857142,0.0439387999999999,0.2122707283063392,0.0479363905773029,84.1474265911113,0.048279708704967214,0.043823890910194174,0.0437565,0.051386078383881255,0.03612692161611874
1999-08-20,0.056641,0.057031,0.053906,0.05599,0.051356,353088000,0.0493118571428571,0.0443316,-0.0092019111661653,0.0460540930123443,81.82199050367748,0.0502072815287254,0.044608801174052616,0.04453125,0.05374812358512685,0.03531437641487315
1999-08-23,0.055208,0.055208,0.050781,0.052604,0.04825,507984000,0.0500001428571428,0.0445442666666666,-0.0604750848365779,0.0471914920038531,73.77234953412238,0.05080646114654405,0.045124620453146004,0.0451302,0.054822864455794915,0.03543753554420509
1999-08-24,0.051823,0.052865,0.049219,0.052344,0.048011,398064000,0.0507255714285714,0.0447439333333333,-0.0049425899171164,0.0472268679742111,72.97600265714523,0.05119084585990804,0.045590386875523685,0.045709650000000004,0.05568259312839012,0.03573670687160989
1999-08-25,0.052474,0.052995,0.05,0.052083,0.047772,350352000,0.0516741428571428,0.0449956666666666,-0.0049862448418157,0.046525075899028,71.42977717758271,0.051413884394931025,0.04600926514161893,0.0462435,0.056388048393361895,0.036098951606638105
1999-08-26,0.052083,0.052865,0.050521,0.051302,0.047056,275376000,0.0524925714285714,0.0452126666666666,-0.0149952959698941,0.046685795893881,69.15063120480451,0.051385913296198266,0.04635073190667578,0.04671875,0.05687677668103554,0.03656072331896447
1999-08-27,0.052344,0.05625,0.052083,0.054167,0.049683,552384000,0.0535714285714285,0.0454948,0.0558457759931385,0.047517620430276,72.38314680710994,0.0520811849721487,0.046855007267535415,0.04733075,0.05774486828897868,0.03691663171102132
1999-08-30,0.055078,0.05612,0.051693,0.053971,0.049504,158640000,0.0532087142857142,0.0458094666666666,-0.003618439271143,0.0471697900161298,71.04682886721231,0.05255363872911152,0.04731410357285571,0.0479134,0.05844986770731855,0.03737693229268146
1999-08-31,0.054167,0.058854,0.053125,0.058594,0.053744,786864000,0.0535807142857142,0.0463042666666666,0.0856571121528229,0.0490137933154546,72.83184288970716,0.054063729046833646,0.04804183882621986,0.048779300000000005,0.05985184501434674,0.03770675498565327
1999-09-01,0.058594,0.058594,0.054948,0.055859,0.051235,565344000,0.0540457142857142,0.0467513,-0.0466771341775609,0.0495911343918293,63.90122946585391,0.05451254678512523,0.04854617180517342,0.04950845,0.06042001218204476,0.03859688781795524
1999-09-02,0.054036,0.055469,0.052865,0.055208,0.050638,341088000,0.0544548571428571,0.0472417333333333,-0.0116543439732182,0.0486335565006972,63.61423477783872,0.05468641008884392,0.04897596717258158,0.050172499999999995,0.0607528456017575,0.03959215439824249
1999-09-03,0.05625,0.057031,0.055208,0.055599,0.050997,258864000,0.0549571428571428,0.0477452,0.0070823069120418,0.0485932858708374,68.30833573694838,0.054914557566632945,0.0494032596130602,0.050856099999999994,0.06094877675933489,0.0407634232406651
1999-09-07,0.05651,0.05651,0.055078,0.055339,0.050758,124416000,0.0555338571428571,0.0482356666666666,-0.0046763430996961,0.0486619454196695,67.52314648675805,0.05502066817497471,0.04978621060576599,0.0515267,0.06087626872858443,0.04217713127141557
1999-09-08,0.055469,0.055859,0.055208,0.055208,0.050638,170064000,0.0556825714285714,0.0487174333333333,-0.0023672274526103,0.0487049404629775,65.93952884437024,0.05506750113123104,0.05013600346991012,0.0521517,0.060651713228472535,0.04365168677152747
1999-09-09,0.055729,0.05612,0.053385,0.054427,0.049922,209472000,0.0557477142857142,0.0491514666666666,-0.0141465005071728,0.0489137190316076,44.16232273975676,0.05490737584842328,0.050412841955722376,0.0525944,0.0605570311282269,0.0446317688717731
1999-09-10,0.055339,0.05599,0.054948,0.055208,0.050638,167424000,0.055264,0.0495985,0.01434949565473,0.0489192238619875,47.840017677604685,0.05498253188631746,0.050722206990837064,0.0529655,0.06067226379620679,0.045258736203793205
1999-09-13,0.055469,0.055469,0.052865,0.053385,0.048966,174432000,0.0549105714285714,0.0499804333333333,-0.0330205767280104,0.049545290014565,52.36108591813291,0.05458314891473809,0.05089400008820242,0.05327145,0.06049629107929372,0.04604660892070628
1999-09-14,0.053385,0.053385,0.051563,0.051823,0.047533,250368000,0.054427,0.0502972666666666,-0.0292591551934063,0.0500397843139095,48.53988005156661,0.05389311168605357,0.05095393556638291,0.05359045,0.05986018043909742,0.04732071956090258
